단지코드,단지명,주소,상세주소,준공일자,매입일자,공급유형,형명,공급면적,세대수,구분
C01620,오산세교 12단지(B-4블럭 서희스타힐스),"경기도 오산시 수청로 107(금암동,세교 서희스타힐스)",,2011-04-06,,공공분양,084Y78,84.7,4,건설
C01620,오산세교 12단지(B-4블럭 서희스타힐스),"경기도 오산시 수청로 107(금암동,세교 서희스타힐스)",,2011-04-06,,공공임대(10년),74202,74.67,1,건설
C01620,오산세교 12단지(B-4블럭 서희스타힐스),"경기도 오산시 수청로 107(금암동,세교 서희스타힐스)",,2011-04-06,,공공임대(10년),084G39,84.86,5,건설
C01620,오산세교 12단지(B-4블럭 서희스타힐스),"경기도 오산시 수청로 107(금암동,세교 서희스타힐스)",,2011-04-06,,공공임대(10년),084G40,84.94,8,건설
C01620,오산세교 12단지(B-4블럭 서희스타힐스),"경기도 오산시 수청로 107(금암동,세교 서희스타힐스)",,2011-04-06,,공공임대(10년),084G41,84.85,12,건설
C01620,오산세교 12단지(B-4블럭 서희스타힐스),"경기도 오산시 수청로 107(금암동,세교 서희스타힐스)",,2011-04-06,,공공임대(10년),084G42,84.7,4,건설
C01621,포천신읍1,"경기도 포천시 왕방로118번길 7(신읍동,휴먼시아)",,2010-04-27,,국민임대,36534,36.84,109,건설
C01621,포천신읍1,"경기도 포천시 왕방로118번길 7(신읍동,휴먼시아)",,2010-04-27,,국민임대,36535,36.84,14,건설
C01621,포천신읍1,"경기도 포천시 왕방로118번길 7(신읍동,휴먼시아)",,2010-04-27,,국민임대,45117,45.87,125,건설
C01621,포천신읍1,"경기도 포천시 왕방로118번길 7(신읍동,휴먼시아)",,2010-04-27,,국민임대,45118,45.87,55,건설
C01621,포천신읍1,"경기도 포천시 왕방로118번길 7(신읍동,휴먼시아)",,2010-04-27,,국민임대,50018,50.52,36,건설
C01621,포천신읍1,"경기도 포천시 왕방로118번길 7(신읍동,휴먼시아)",,2010-04-27,,국민임대,50019,50.52,21,건설
C01622,양산평산 휴먼시아,"경상남도 양산시 배움터길 11(평산동,평산휴먼시아)",,2010-08-19,,국민임대,33004,33.24,564,건설
C01622,양산평산 휴먼시아,"경상남도 양산시 배움터길 11(평산동,평산휴먼시아)",,2010-08-19,,국민임대,39335,39.63,163,건설
C01622,양산평산 휴먼시아,"경상남도 양산시 배움터길 11(평산동,평산휴먼시아)",,2010-08-19,,국민임대,39336,39.63,13,건설
C01622,양산평산 휴먼시아,"경상남도 양산시 배움터길 11(평산동,평산휴먼시아)",,2010-08-19,,국민임대,39395,39.98,300,건설
C01622,양산평산 휴먼시아,"경상남도 양산시 배움터길 11(평산동,평산휴먼시아)",,2010-08-19,,국민임대,46530,46.9,225,건설
C01622,양산평산 휴먼시아,"경상남도 양산시 배움터길 11(평산동,평산휴먼시아)",,2010-08-19,,국민임대,55021,55.83,120,건설
C01623,파주운정A5블록(가람6),"경기도 파주시 가람로 90(와동동,가람마을6단지)",,2011-07-28,,국민임대,29057,29.8,66,건설
C01623,파주운정A5블록(가람6),"경기도 파주시 가람로 90(와동동,가람마을6단지)",,2011-07-28,,국민임대,36768,36.84,222,건설
C01623,파주운정A5블록(가람6),"경기도 파주시 가람로 90(와동동,가람마을6단지)",,2011-07-28,,국민임대,45137,45.84,18,건설
C01623,파주운정A5블록(가람6),"경기도 파주시 가람로 90(와동동,가람마을6단지)",,2011-07-28,,국민임대,45138,45.84,18,건설
C01623,파주운정A5블록(가람6),"경기도 파주시 가람로 90(와동동,가람마을6단지)",,2011-07-28,,국민임대,45139,45.86,24,건설
C01623,파주운정A5블록(가람6),"경기도 파주시 가람로 90(와동동,가람마을6단지)",,2011-07-28,,국민임대,45140,45.86,198,건설
C01623,파주운정A5블록(가람6),"경기도 파주시 가람로 90(와동동,가람마을6단지)",,2011-07-28,,국민임대,45141,45.33,74,건설
C01623,파주운정A5블록(가람6),"경기도 파주시 가람로 90(와동동,가람마을6단지)",,2011-07-28,,국민임대,45142,45.53,45,건설
C01623,파주운정A5블록(가람6),"경기도 파주시 가람로 90(와동동,가람마을6단지)",,2011-07-28,,국민임대,51903,51.97,141,건설
C01623,파주운정A5블록(가람6),"경기도 파주시 가람로 90(와동동,가람마을6단지)",,2011-07-28,,국민임대,51904,51.97,88,건설
C01623,파주운정A5블록(가람6),"경기도 파주시 가람로 90(와동동,가람마을6단지)",,2011-07-28,,국민임대,51905,51.69,76,건설
C01623,파주운정A5블록(가람6),"경기도 파주시 가람로 90(와동동,가람마을6단지)",,2011-07-28,,국민임대,51906,51.98,46,건설
C01623,파주운정A5블록(가람6),"경기도 파주시 가람로 90(와동동,가람마을6단지)",,2011-07-28,,국민임대,059C97,59.88,204,건설
C01624,광명신촌 2단지,"경기도 광명시 소하로 189(소하동,신촌휴먼시아2단지아파트)",,2010-11-01,,국민임대,39318,39.62,44,건설
C01624,광명신촌 2단지,"경기도 광명시 소하로 189(소하동,신촌휴먼시아2단지아파트)",,2010-11-01,,국민임대,39319,39.62,22,건설
C01624,광명신촌 2단지,"경기도 광명시 소하로 189(소하동,신촌휴먼시아2단지아파트)",,2010-11-01,,국민임대,46399,46.96,89,건설
C01624,광명신촌 2단지,"경기도 광명시 소하로 189(소하동,신촌휴먼시아2단지아파트)",,2010-11-01,,국민임대,51392,51.9,103,건설
C01624,광명신촌 2단지,"경기도 광명시 소하로 189(소하동,신촌휴먼시아2단지아파트)",,2010-11-01,,국민임대,51394,51.81,15,건설
C01624,광명신촌 2단지,"경기도 광명시 소하로 189(소하동,신촌휴먼시아2단지아파트)",,2010-11-01,,국민임대,59901,59.87,34,건설
C01624,광명신촌 2단지,"경기도 광명시 소하로 189(소하동,신촌휴먼시아2단지아파트)",,2010-11-01,,국민임대,59902,59.92,28,건설
C01624,광명신촌 2단지,"경기도 광명시 소하로 189(소하동,신촌휴먼시아2단지아파트)",,2010-11-01,,국민임대,59903,59.59,142,건설
C01624,광명신촌 2단지,"경기도 광명시 소하로 189(소하동,신촌휴먼시아2단지아파트)",,2010-11-01,,국민임대,59904,59.94,136,건설
C01624,광명신촌 2단지,"경기도 광명시 소하로 189(소하동,신촌휴먼시아2단지아파트)",,2010-11-01,,국민임대,059B17,59.87,262,건설
C01625,대전목동 5년 공공임대(분양혼합지구),"대전광역시 중구 목동로 70(목동,올리브힐아파트, 관리사무소)",,2011-07-29,,공공분양,059A72,59.75,100,건설
C01625,대전목동 5년 공공임대(분양혼합지구),"대전광역시 중구 목동로 70(목동,올리브힐아파트, 관리사무소)",,2011-07-29,,공공분양,084G57,84.93,7,건설
C01625,대전목동 5년 공공임대(분양혼합지구),"대전광역시 중구 목동로 70(목동,올리브힐아파트, 관리사무소)",,2011-07-29,,공공분양,084G58,84.92,13,건설
C01625,대전목동 5년 공공임대(분양혼합지구),"대전광역시 중구 목동로 70(목동,올리브힐아파트, 관리사무소)",,2011-07-29,,공공분양,084G59,84.88,13,건설
C01625,대전목동 5년 공공임대(분양혼합지구),"대전광역시 중구 목동로 70(목동,올리브힐아파트, 관리사무소)",,2011-07-29,,공공분양,084P96,84.88,5,건설
C01625,대전목동 5년 공공임대(분양혼합지구),"대전광역시 중구 목동로 70(목동,올리브힐아파트, 관리사무소)",,2011-07-29,,공공분양,084W51,84.92,12,건설
C01626,대전선화 5년공공임대(분양 혼합단지),"대전광역시 중구 중앙로 45(선화동,센트럴뷰아파트, 101동)",,2012-04-17,,공공분양,5.90E+83,59.97,32,건설
C01626,대전선화 5년공공임대(분양 혼합단지),"대전광역시 중구 중앙로 45(선화동,센트럴뷰아파트, 101동)",,2012-04-17,,공공분양,5.90E+85,59.73,20,건설
C01626,대전선화 5년공공임대(분양 혼합단지),"대전광역시 중구 중앙로 45(선화동,센트럴뷰아파트, 101동)",,2012-04-17,,공공분양,059I63,59.97,44,건설
C01626,대전선화 5년공공임대(분양 혼합단지),"대전광역시 중구 중앙로 45(선화동,센트럴뷰아파트, 101동)",,2012-04-17,,공공분양,084V93,84.8,1,건설
C01627,대전도안서남부(01.택) 1단지,"대전광역시 유성구 도안대로 560(봉명동,도안마을1단지)",,2010-09-01,,국민임대,33009,33.82,262,건설
C01627,대전도안서남부(01.택) 1단지,"대전광역시 유성구 도안대로 560(봉명동,도안마을1단지)",,2010-09-01,,국민임대,33011,33.82,36,건설
C01627,대전도안서남부(01.택) 1단지,"대전광역시 유성구 도안대로 560(봉명동,도안마을1단지)",,2010-09-01,,국민임대,33012,33.91,241,건설
C01627,대전도안서남부(01.택) 1단지,"대전광역시 유성구 도안대로 560(봉명동,도안마을1단지)",,2010-09-01,,국민임대,39408,39.91,420,건설
